pH,turbidity_NTU,temperature_C,DO_mg_L,conductivity_uS_cm,EC25_uS_cm,TDS_mg_L,reuse_label
12.752,38.284,24.22,1.906,3000.0,3047.54164973588,2133.279154815116,not_usable
8.243,21.435,28.96,3.37,500.0,463.306152705708,324.31430689399554,cooling
13.704,50.179,32.62,0.0,10000.0,8677.54251995835,6074.279763970844,not_usable
3.809,75.286,21.56,1.02,5421.39,5821.939432989691,4075.357603092784,not_usable
7.207,3.0,40.23,2.82,1000.0,766.5184730952016,536.5629311666411,cooling
7.012,5.492,24.7,5.0,1029.89,1036.1066398390344,725.274647887324,irrigation
6.583,9.533,32.77,3.449,2316.11,2004.5958109745543,1403.217067682188,cooling
7.57,24.711,27.1,3.826,1337.8,1283.877159309021,898.7140115163146,cooling
7.443,3.388,23.19,6.966,890.57,924.019506121602,646.8136542851214,irrigation
8.48,8.076,34.55,2.404,1339.07,1124.3240973971454,787.0268681780017,cooling
7.632,4.79,24.9,5.262,314.67,315.30060120240483,220.71042084168337,irrigation
7.532,6.0,27.91,3.507,940.16,888.4520884520884,621.9164619164619,cooling
7.017,2.021,27.87,7.173,672.52,636.0128617363343,445.209003215434,irrigation
7.437,27.606,25.79,2.357,1060.49,1043.9948808820634,730.7964166174444,cooling
8.464,17.586,21.48,6.0,1372.36,1476.290877796902,1033.4036144578313,cooling
7.117,10.528,31.53,4.045,1983.37,1754.2632230673976,1227.9842561471785,cooling
8.224,33.173,33.64,4.766,1146.63,977.6858799454296,684.3801159618008,cooling
6.51,20.075,29.58,3.085,1494.88,1369.4393550751192,958.6075485525834,cooling
7.951,0.5,23.61,8.295,718.81,739.3643283275046,517.5550298292532,irrigation
7.794,5.656,32.88,3.436,2534.31,2189.279543883897,1532.4956807187282,cooling
7.631,8.357,29.44,4.572,1302.04,1195.8486407053638,837.0940484937546,irrigation
8.033,2.359,26.36,5.996,964.62,939.0771028037384,657.3539719626168,irrigation
7.847,1.749,24.03,7.552,975.67,994.9724658372425,696.4807260860697,irrigation
7.039,2.35,25.25,5.352,917.7,913.1343283582092,639.1940298507463,irrigation
7.059,3.118,25.4,6.948,1042.09,1033.8194444444443,723.673611111111,irrigation
10.002,76.816,15.38,0.318,7331.42,9078.033680039624,6354.623576027736,not_usable
8.363,26.043,30.13,2.353,1565.19,1419.5447124977327,993.6812987484128,cooling
7.505,10.571,36.24,5.515,2072.95,1692.4804049640754,1184.7362834748528,cooling
7.0,8.887,35.28,3.544,2379.03,1973.316191108162,1381.3213337757134,cooling
12.552,20.0,26.13,1.312,5882.65,5752.640328574223,4026.848230001956,not_usable
8.868,18.49,25.79,4.166,1486.34,1463.2211065170309,1024.2547745619215,cooling
4.5,72.563,25.22,0.812,6633.91,6604.848665870171,4623.394066109119,not_usable
6.694,20.916,24.95,1.5,681.46,682.1421421421422,477.4994994994995,not_usable
10.795,40.469,37.05,1.535,4877.19,3930.0483481063657,2751.033843674456,not_usable
8.0,25.626,26.21,4.324,769.76,751.5719586018356,526.1003710212849,cooling
3.03,25.178,26.08,1.57,5985.98,5859.416601409553,4101.591620986686,not_usable
12.471,58.425,33.46,0.0,5914.93,5058.9548409168665,3541.2683886418063,not_usable
6.903,19.339,34.55,3.915,1419.16,1191.5701091519734,834.0990764063813,cooling
7.112,0.5,17.91,6.253,965.03,1124.4814728501517,787.137030995106,irrigation
7.105,5.784,25.8,5.48,733.34,721.7913385826772,505.253937007874,irrigation
3.888,100.0,30.69,1.894,6743.97,6054.920093374034,4238.444065361824,not_usable
7.683,5.004,38.4,4.011,1559.25,1229.692429022082,860.7847003154574,irrigation
7.629,4.752,31.42,2.518,2155.63,1910.3420772775607,1337.2394540942928,cooling
6.667,23.919,30.23,3.666,2275.97,2060.4472207133804,1442.3130544993662,cooling
8.289,3.978,34.47,4.517,1555.25,1307.5920632251557,915.3144442576088,irrigation
7.307,3.881,24.61,6.763,519.2,523.2815964523282,366.2971175166297,irrigation
7.643,0.5,23.06,5.9,568.54,591.4898044111527,414.0428630878069,irrigation
7.687,3.228,25.01,6.303,762.81,762.6574685062988,533.8602279544091,irrigation
8.379,3.0,36.41,3.27,2417.73,1968.514899853444,1377.960429897411,cooling
8.666,10.107,29.64,3.861,1864.28,1705.9663250366032,1194.176427525622,cooling
3.007,38.136,20.34,3.0,3000.0,3308.337009263344,2315.8359064843403,not_usable
7.142,8.702,23.37,2.495,2025.04,2093.280959272276,1465.296671490593,cooling
7.276,4.168,24.42,6.602,658.7,666.4305949008499,466.5014164305949,irrigation
3.16,30.8,17.69,2.223,3221.28,3772.8742094167255,2641.011946591708,not_usable
7.638,12.135,36.75,5.044,1827.61,1479.8461538461536,1035.8923076923074,cooling
3.616,52.669,20.63,0.31,5081.92,5568.617137847908,3898.031996493535,not_usable
10.904,20.0,33.55,0.808,7135.85,6093.808710503843,4265.66609735269,not_usable
7.903,16.393,28.6,3.822,1879.07,1752.863805970149,1227.0046641791043,cooling
3.282,26.997,20.49,2.479,5245.14,5765.157177401627,4035.610024181139,not_usable
8.318,10.126,32.96,4.539,2220.98,1915.95928226363,1341.171497584541,cooling
6.897,1.797,22.84,5.208,905.52,946.4046822742476,662.4832775919732,irrigation
6.973,1.616,25.88,6.519,885.33,870.0176886792452,609.0123820754716,irrigation
7.48,13.535,26.93,3.377,712.68,686.1929520508377,480.3350664355863,cooling
6.562,6.0,29.3,3.344,642.08,591.2338858195212,413.8637200736648,cooling
7.013,1.695,25.06,6.319,717.64,716.7798641630045,501.7459049141031,irrigation
8.443,5.374,32.6,3.489,2611.88,2267.2569444444443,1587.0798611111109,cooling
11.877,64.839,28.59,0.644,5256.78,4904.627729053927,3433.239410337749,not_usable
6.968,0.5,24.7,8.59,955.15,960.9154929577464,672.6408450704224,irrigation
12.053,52.849,23.48,1.186,3065.49,3161.602722772277,2213.121905940594,not_usable
3.006,49.644,30.4,1.437,5325.08,4806.028880866426,3364.220216606498,not_usable
8.22,23.93,28.29,4.569,1035.28,971.3642334396696,679.9549634077687,cooling
7.804,16.85,33.28,2.895,1933.85,1659.1026080988331,1161.3718256691832,cooling
8.383,11.967,35.04,2.365,1717.91,1430.6379080612924,1001.4465356429046,cooling
6.519,33.174,19.51,2.158,1302.88,1463.581217703887,1024.506852392721,cooling
8.499,11.617,35.22,3.819,500.0,415.144470275656,290.60112919295915,cooling
7.474,12.546,34.93,4.918,1247.82,1041.0645753378942,728.7452027365259,cooling
7.308,0.5,24.16,5.0,1144.25,1163.801871440195,814.6613100081366,irrigation
7.599,25.87,23.19,4.775,855.73,887.8709275783358,621.509649304835,cooling
7.502,6.002,28.33,7.196,1356.3,1271.6107256703544,890.1275079692481,irrigation
8.286,4.682,37.87,4.26,2497.17,1985.979004294576,1390.1853030062032,irrigation
6.931,3.088,30.33,6.269,1156.67,1045.2467016085309,731.6726911259714,irrigation
7.631,4.877,19.1,7.325,311.21,352.8458049886621,246.9920634920635,irrigation
7.505,10.58,35.12,2.733,2925.52,2433.067198935463,1703.1470392548238,cooling
9.5,14.009,23.6,2.546,4000.0,4115.22633744856,2880.658436213992,not_usable
2.84,50.478,27.24,1.58,4916.16,4705.359877488515,3293.75191424196,not_usable
6.516,2.934,26.52,7.138,1175.54,1140.8579192546583,798.6005434782608,irrigation
7.868,9.743,36.39,5.513,1078.89,878.71803225281,615.102622576967,irrigation
6.739,1.777,20.16,6.337,1323.14,1464.9468556244465,1025.4627989371124,irrigation
10.547,20.0,29.28,1.202,3716.71,3423.645910095799,2396.552137067059,not_usable
7.11,25.467,29.43,3.282,1364.46,1253.4080470328863,877.3856329230204,cooling
7.379,1.574,18.54,5.0,916.48,1052.4575103353238,736.7202572347267,irrigation
7.886,9.973,29.49,4.172,1856.84,1703.8355661589285,1192.6848963112498,irrigation
7.119,25.562,28.03,3.483,2348.67,2214.4729398453705,1550.1310578917594,cooling
13.643,20.0,20.82,1.756,5504.48,6006.634657354866,4204.644260148406,not_usable
6.731,6.0,29.84,3.999,1011.4,922.1371261852662,645.4959883296863,cooling
4.049,62.434,31.9,0.0,5730.26,5035.377855887523,3524.764499121266,not_usable
7.816,8.178,33.53,3.131,2016.96,1723.013839056894,1206.1096873398255,cooling
7.608,25.627,29.01,4.553,1183.93,1096.0285132382892,767.2199592668023,cooling
7.758,3.098,25.06,7.182,825.44,824.4506592089494,577.1154614462646,irrigation
2.784,20.0,35.81,1.163,4880.94,4013.270843611247,2809.289590527873,not_usable
7.653,8.13,36.86,6.0,1670.6,1350.3071451665048,945.2150016165532,irrigation
8.056,5.172,32.12,4.266,1872.7,1639.2682072829134,1147.487745098039,irrigation
7.563,4.12,24.25,7.56,1065.97,1082.2030456852792,757.5421319796955,irrigation
11.489,68.904,23.97,0.7,3707.84,3785.828057994691,2650.0796405962838,not_usable
7.931,5.128,28.26,3.253,1787.14,1677.7506571535864,1174.4254600075103,cooling
7.226,2.519,27.45,6.754,925.71,882.4690181124881,617.7283126787416,irrigation
7.992,8.907,31.83,5.123,1819.12,1600.492697518916,1120.344888263241,irrigation
2.806,48.143,35.18,2.948,4543.0,3774.5098039215686,2642.156862745098,not_usable
8.234,17.083,34.32,5.659,501.77,422.9349291975725,296.0544504383007,cooling
7.984,9.85,25.0,5.078,1721.12,1721.12,1204.784,irrigation
7.254,18.689,23.88,1.5,1667.24,1705.441898527005,1193.8093289689034,not_usable
7.506,12.992,25.59,3.612,500.0,494.1688080648349,345.9181656453844,cooling
7.545,4.871,22.73,7.601,1016.88,1065.2419861722187,745.669390320553,irrigation
2.902,23.651,34.01,1.585,3000.0,2541.9420437214035,1779.3594306049824,not_usable
7.105,3.643,29.12,5.536,499.36,461.34515890613454,322.94161123429416,irrigation
7.0,5.784,31.53,4.792,2401.91,2124.4560410401555,1487.1192287281087,irrigation
3.074,32.654,20.67,1.286,7407.1,8109.371578716882,5676.5601051018175,not_usable
3.027,28.283,26.54,1.187,5592.14,5425.048506014747,3797.5339542103225,not_usable
2.743,35.169,27.06,0.705,3513.0,3373.9915482136,2361.79408374952,not_usable
9.033,38.077,28.69,1.982,1564.04,1456.546842987521,1019.5827900912644,not_usable
7.326,17.762,27.09,3.885,500.0,479.9385678633135,335.9569975043194,cooling
7.488,10.506,41.98,5.093,2484.56,1854.7028963869811,1298.292027470887,cooling
6.0,20.985,26.01,3.136,500.0,490.0999803960008,343.06998627720054,cooling
7.538,26.699,35.17,3.015,500.0,415.4894465680572,290.84261259764,cooling
7.37,6.368,39.18,4.247,1745.03,1359.481146774696,951.6368027422872,irrigation
7.425,10.37,32.88,2.271,2188.2,1890.290255701451,1323.2031789910156,cooling
8.588,33.838,29.63,3.888,1806.7,1653.5786198059675,1157.5050338641772,cooling
12.354,75.368,28.82,1.939,5894.12,5475.771088814567,3833.039762170197,not_usable
13.851,40.08,20.11,0.946,5493.02,6088.472622478386,4261.93083573487,not_usable
7.0,8.832,42.21,4.107,1731.44,1288.082130635322,901.6574914447252,irrigation
7.576,3.0,30.88,3.673,2502.21,2238.9137437365785,1567.2396206156047,cooling
11.669,71.454,30.84,2.38,4987.46,4465.848853868195,3126.0941977077364,not_usable
7.254,7.285,28.56,6.534,813.77,759.6807318894698,531.7765123226288,irrigation
7.373,6.499,23.16,6.972,844.25,876.5053986710963,613.5537790697673,irrigation
7.0,4.474,31.62,3.371,2090.84,1846.3793712469087,1292.4655598728364,cooling
7.716,5.992,31.04,5.123,1355.43,1209.3415417558888,846.5390792291221,irrigation
6.5,2.949,24.93,7.107,763.34,764.4101742439415,535.087121970759,irrigation
7.064,3.373,29.98,5.242,776.1,705.8021098581303,494.0614769006912,irrigation
12.045,20.0,24.87,2.049,3285.59,3294.1548024864646,2305.908361740525,not_usable
3.668,38.859,33.82,1.525,3442.19,2926.0370622237333,2048.2259435566134,not_usable
12.397,47.29,29.43,0.189,3390.36,3114.422193643212,2180.095535550248,not_usable
7.559,2.748,19.02,6.291,800.61,909.3707405724672,636.5595184007269,irrigation
7.394,2.141,21.73,5.668,1132.55,1211.801840359512,848.2612882516584,irrigation
12.918,31.402,24.65,0.0,5830.44,5871.540785498489,4110.078549848942,not_usable
7.075,2.821,25.26,6.03,852.29,847.8810187027456,593.5167130919218,irrigation
8.737,7.266,35.03,5.545,3355.88,2795.169082125604,1956.6183574879224,cooling
8.562,5.768,31.7,3.359,1449.25,1277.9982363315698,894.5987654320988,cooling
6.801,4.641,24.64,6.665,1146.1,1154.4117647058822,808.0882352941175,irrigation
7.649,4.849,23.66,8.011,619.05,636.0974106041923,445.2681874229346,irrigation
6.726,2.666,26.75,5.0,676.03,653.1690821256038,457.2183574879227,irrigation
7.354,11.461,36.92,3.069,2323.89,1876.5261627906975,1313.5683139534883,cooling
12.62,49.598,30.15,2.518,3804.83,3449.528558476881,2414.6699909338167,not_usable
6.82,7.02,29.63,6.309,200.0,183.0496064433461,128.1347245103423,irrigation
12.163,41.759,39.18,2.707,4115.86,3206.4973511997505,2244.5481458398253,not_usable
7.531,0.5,23.39,7.117,1279.11,1321.6676999380036,925.1673899566024,irrigation
8.527,9.826,31.95,4.466,1412.46,1240.087796312555,868.0614574187885,irrigation
8.591,6.865,25.04,5.285,1795.52,1794.0847322142288,1255.85931254996,irrigation
3.645,20.0,31.91,0.881,5362.11,4711.043753294675,3297.7306273062727,not_usable
8.339,7.395,33.7,2.864,2162.04,1841.6013628620096,1289.1209540034067,cooling
8.414,12.174,22.14,3.99,500.0,530.3351718285957,371.23462028001694,cooling
6.796,6.589,27.34,7.047,1426.64,1362.8582346197938,954.0007642338556,irrigation
7.811,3.449,23.18,5.902,1127.38,1169.966791199668,818.9767538397675,irrigation
8.201,9.227,29.74,1.708,748.54,683.723054439167,478.6061381074168,not_usable
9.442,31.767,32.58,1.929,1468.74,1275.390760680792,892.7735324765544,not_usable
7.213,1.996,24.94,8.033,864.97,866.0092110532639,606.2064477372847,irrigation
7.947,11.222,34.85,2.615,1970.99,1646.608187134503,1152.625730994152,cooling
6.052,6.0,33.31,3.894,1423.1,1220.2881152460982,854.2016806722687,cooling
7.075,2.328,20.76,7.046,998.36,1090.8653846153843,763.6057692307692,irrigation
8.23,13.134,29.13,4.974,2915.4,2692.9613892481066,1885.0729724736743,cooling
9.5,6.0,33.34,4.815,1281.63,1098.4144669180666,768.8901268426466,not_usable
8.482,17.749,35.26,3.657,1918.0,1591.4371058745437,1114.0059741121804,cooling
8.268,7.499,19.45,1.707,1522.51,1712.609673790776,1198.8267716535431,not_usable
7.659,11.948,23.86,3.843,1905.17,1949.6213671715109,1364.7349570200574,cooling
7.461,2.558,24.77,6.093,1104.41,1109.5137633112315,776.6596343178621,irrigation
10.506,60.556,21.76,1.971,4312.4,4611.20615911035,3227.844311377245,not_usable
6.872,2.043,27.58,7.374,801.17,761.8581209585394,533.3006846709776,irrigation
7.871,13.553,27.13,4.298,2191.43,2101.8895070017265,1471.3226549012086,cooling
3.829,63.779,29.51,1.102,5279.1,4842.322509631261,3389.6257567418825,not_usable
6.538,15.988,29.84,2.478,809.3,737.8738147337709,516.5116703136396,cooling
7.133,17.933,29.73,4.816,1886.85,1723.780376393203,1206.646263475242,cooling
7.271,5.894,29.82,6.89,439.33,400.7022984312295,280.4916089018606,irrigation
7.39,1.701,23.77,5.243,1396.62,1431.8433463194583,1002.2903424236208,irrigation
7.867,4.407,33.56,4.652,1771.79,1512.798838797814,1058.9591871584698,irrigation
8.278,6.257,28.91,5.0,1016.69,942.9512149879428,660.06585049156,irrigation
9.222,26.951,23.33,3.024,1899.2,1964.8251603558867,1375.3776122491206,not_usable
7.061,8.123,39.24,4.238,2705.21,2105.549501867995,1473.8846513075964,cooling
8.253,21.728,23.68,4.757,895.54,919.8233360723088,643.8763352506162,cooling
7.499,6.595,20.68,5.601,1037.52,1135.6392294220666,794.9474605954466,irrigation
2.939,21.975,27.31,1.489,4720.14,4511.6994838463015,3158.189638692411,not_usable
7.433,1.329,25.28,7.183,1025.88,1020.1670644391407,714.1169451073986,irrigation
8.939,12.095,29.66,6.0,2500.92,2287.7058177826566,1601.3940724478596,cooling
11.915,76.789,39.33,1.098,6764.02,5257.282760764807,3680.0979325353646,not_usable
7.427,11.426,33.89,2.227,1770.79,1503.4725759891323,1052.430803192393,cooling
13.27,20.811,40.0,1.442,3852.73,2963.6384615384613,2074.5469230769227,not_usable
6.987,3.244,28.9,5.737,957.19,887.9313543599258,621.551948051948,irrigation
8.483,3.0,25.48,4.51,1000.0,990.4912836767036,693.3438985736925,irrigation
7.69,3.895,26.29,6.499,826.98,806.1805420159875,564.3263794111912,irrigation
3.506,20.0,24.6,0.347,4759.32,4797.701612903225,3358.3911290322576,not_usable
7.912,20.304,22.1,2.162,1418.06,1505.3715498938427,1053.76008492569,cooling
7.899,6.797,42.83,2.758,1759.6,1297.066194899012,907.9463364293084,cooling
2.768,20.0,29.77,1.658,3953.69,3609.357312397298,2526.5501186781084,not_usable
13.401,34.802,20.0,1.726,4286.77,4763.0777777777785,3334.154444444445,not_usable
7.505,11.878,25.0,3.96,1000.0,1000.0,700.0,cooling
7.719,9.155,38.76,4.202,2184.43,1713.0097239648685,1199.1068067754077,irrigation
2.819,37.177,32.22,1.213,3002.13,2623.322264942328,1836.325585459629,not_usable
11.73,54.982,19.06,1.073,4110.8,4665.002269632319,3265.5015887426234,not_usable
8.024,21.401,34.93,2.692,2482.35,2071.0412147505426,1449.7288503253797,cooling
8.856,9.74,33.13,2.859,2196.78,1889.5406846722865,1322.6784792706003,cooling
7.212,2.857,24.73,7.199,822.34,826.8047456263824,578.7633219384677,irrigation
2.167,24.831,34.65,1.889,5612.92,4704.87845766974,3293.414920368817,not_usable
6.321,20.802,24.1,3.138,2081.56,2119.714867617108,1483.8004073319753,cooling
6.689,24.665,24.82,4.719,804.13,807.0353271778403,564.9247290244881,cooling
7.211,12.902,31.89,3.691,1633.95,1436.0608191246265,1005.2425733872384,cooling
2.938,41.228,29.61,1.574,3039.35,2782.777879509247,1947.944515656473,not_usable
6.376,26.731,30.87,3.013,1007.42,901.5750850187936,631.1025595131555,cooling
2.36,53.567,33.81,2.378,3541.5,3010.9675225301817,2107.677265771127,not_usable
7.584,32.935,20.99,4.497,1145.87,1245.7816916721026,872.0471841704718,cooling
12.87,40.384,40.0,2.234,3985.92,3066.092307692308,2146.264615384616,not_usable
7.783,3.687,32.83,4.659,2029.36,1754.5910427113952,1228.2137298979765,irrigation
7.806,14.134,26.82,3.574,1079.73,1041.8081821690466,729.2657275183326,cooling
7.761,8.93,32.21,3.129,3125.36,2731.4805104002794,1912.0363572801955,cooling
8.266,5.903,34.65,3.903,1000.0,838.2229673093042,586.7560771165129,cooling
6.907,1.366,23.88,5.0,752.65,769.8956628477905,538.9269639934533,irrigation
11.016,29.036,26.99,2.346,3000.0,2885.170225043277,2019.619157530294,not_usable
8.06,8.886,26.79,2.966,2505.97,2419.357018729484,1693.5499131106387,cooling
7.132,3.037,19.59,7.624,1085.91,1217.6609105180537,852.3626373626374,irrigation
11.221,37.367,30.76,1.917,7405.55,6640.55774748924,4648.390423242468,not_usable
7.37,3.817,26.18,5.873,238.33,232.8350918327472,162.984564282923,irrigation
8.185,15.027,36.28,4.304,1075.58,877.5946475195822,614.3162532637075,cooling
3.128,35.723,38.99,1.116,4075.96,3184.841381465854,2229.3889670260974,not_usable
3.447,75.748,30.37,2.119,3000.0,2709.048221058335,1896.3337547408344,not_usable
8.545,8.861,40.95,3.919,1542.04,1169.0978013646702,818.3684609552691,cooling
2.0,39.345,31.14,2.449,3234.45,2880.7000356252224,2016.490024937656,not_usable
6.871,18.678,36.0,3.84,500.0,409.8360655737705,286.88524590163934,cooling
7.268,33.447,27.42,4.26,500.0,476.9172071728348,333.8420450209844,cooling
2.675,55.19,30.56,0.826,7515.86,6763.732901367891,4734.613030957524,not_usable
7.0,6.531,32.94,2.204,1000.0,862.9616845012081,604.0731791508456,cooling
7.286,0.5,24.79,6.471,810.1,813.5167704358305,569.4617393050813,irrigation
12.41,20.0,28.24,2.365,6512.62,6116.284748309542,4281.39932381668,not_usable
8.245,14.172,25.99,3.829,3959.57,3882.692684840165,2717.884879388115,cooling
6.918,4.226,23.95,6.131,1281.71,1309.203268641471,916.4422880490296,irrigation
11.6,39.645,27.24,1.76,3000.0,2871.362940275651,2009.9540581929557,not_usable
2.789,49.381,38.28,1.518,6464.21,5107.624841972187,3575.3373893805306,not_usable
7.63,9.508,31.79,5.085,2279.9,2007.3076245817929,1405.115337207255,irrigation
8.076,18.376,27.56,3.766,500.0,475.6468797564688,332.95281582952816,cooling
3.537,36.508,30.22,1.05,4386.02,3971.405287939153,2779.9837015574067,not_usable
7.549,2.485,24.11,5.0,1125.17,1145.5609855426594,801.8926898798616,irrigation
7.839,3.0,34.74,4.562,1424.24,1192.0321392701708,834.4224974891195,irrigation
